experiment_id,revision,run_id,stage,kind,execution_status,returncode,colab_detected,gate,observed,operator,threshold,gate_status,review,decision_id,integrity,source_commit,package_sha256,protocol_sha256,notebook_sha256,run_path,scientific_phase_promoted
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,window_1_relation_2_recall,null,ge,0.5,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,window_2_all_phase_checks,null,eq,true,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,window_2_balanced_accuracy,null,ge,0.7,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,window_2_relation_0_recall,null,ge,0.5,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,window_2_relation_1_recall,null,ge,0.5,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,window_2_relation_2_recall,null,ge,0.5,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,controls_executed,null,eq,true,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,fresh_labels_not_used,null,eq,false,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,selected_checkpoint_frozen,null,eq,true,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,selected_checkpoint_unchanged,null,eq,true,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,reference_checkpoint_unchanged,null,eq,true,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,m8_final_horizons_closed,null,eq,false,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v003,20260921T222500Z-m2e003-v003-local,M2,research,execution_failed,1,False,m3_remains_closed,null,eq,false,missing,revise,ADR-0010,verified,630b4004f23cb35abe3b157ef0eb7b5f3b303d14,643ffca0e776cf70d92306bf407fc81d084d48189dff4b8f608459a1c2abbbf1,801fb6c6044fde97909bb57503aa04a5472a6daf35b8d4ed1e99bbd05bde25de,53640a6f3b0be65684cc4750436e9013b24561ce1fa9859a5d41b427228583a2,research/experiments/M2-E003/v003/runs/20260921T222500Z-m2e003-v003-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,fresh_confirmation_complete,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,fresh_lock_match,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,raw_text_disjoint,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,counterfactual_pair_disjoint,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,confirmation_windows_pair_disjoint,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_1_all_phase_checks,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_1_balanced_accuracy,0.780028253661042,ge,0.7,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_1_relation_0_recall,0.8154761904761905,ge,0.5,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_1_relation_1_recall,0.7971204188481675,ge,0.5,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_1_relation_2_recall,0.7274881516587678,ge,0.5,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_2_all_phase_checks,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_2_balanced_accuracy,0.7711597113342311,ge,0.7,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_2_relation_0_recall,0.8198757763975155,ge,0.5,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_2_relation_1_recall,0.7305825242718447,ge,0.5,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,window_2_relation_2_recall,0.7630208333333334,ge,0.5,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,controls_executed,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,fresh_labels_not_used,false,eq,false,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,selected_checkpoint_frozen,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,selected_checkpoint_unchanged,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,reference_checkpoint_unchanged,true,eq,true,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,m8_final_horizons_closed,false,eq,false,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
M2-E003,v004,20260921T224500Z-m2e003-v004-local,M2,research,execution_completed,0,False,m3_remains_closed,false,eq,false,pass,pass,ADR-0011,verified,fdf4128eb98209fb8a56f79ff25dfc2f12a95b1d,70a2e98e502724790e6d605e9cb59bc22278259a1a0570bc089a2b56e3e3ff56,672a2b94c4f6a81637aee51c57f9d8f58f4d8cd5b1fe5de96c5f7759b5864e8b,8a9ce7628280807419304a8428da29a7bf9a13fa365df9f7e0078912748237a1,research/experiments/M2-E003/v004/runs/20260921T224500Z-m2e003-v004-local,False
WF-E001,v001,local-20260920T111545Z-22c8c9,workflow,infrastructure,execution_completed,0,False,arithmetic,true,eq,true,pass,pass,ADR-0002,verified,cc94bcdbcb0a41a2e436468e9e22f4e90a2413f9,d7b9cdd66d5a148d77e76fe503377490c0a8951a38f3f4ae0c75d4152f4f4cd5,44fa6240e1bcbbf27195a8e3015b27b450fa65387b60c585803aced474eb4a27,5aa0970912d8b15f9baeb866fea6cf496e8f1f99bdb1ed87bada92465228864e,research/experiments/WF-E001/v001/runs/local-20260920T111545Z-22c8c9,False
WF-E001,v001,local-20260920T111545Z-22c8c9,workflow,infrastructure,execution_completed,0,False,deterministic,true,eq,true,pass,pass,ADR-0002,verified,cc94bcdbcb0a41a2e436468e9e22f4e90a2413f9,d7b9cdd66d5a148d77e76fe503377490c0a8951a38f3f4ae0c75d4152f4f4cd5,44fa6240e1bcbbf27195a8e3015b27b450fa65387b60c585803aced474eb4a27,5aa0970912d8b15f9baeb866fea6cf496e8f1f99bdb1ed87bada92465228864e,research/experiments/WF-E001/v001/runs/local-20260920T111545Z-22c8c9,False
WF-E001,v001,local-20260920T111545Z-22c8c9,workflow,infrastructure,execution_completed,0,False,scope_is_infrastructure,false,eq,false,pass,pass,ADR-0002,verified,cc94bcdbcb0a41a2e436468e9e22f4e90a2413f9,d7b9cdd66d5a148d77e76fe503377490c0a8951a38f3f4ae0c75d4152f4f4cd5,44fa6240e1bcbbf27195a8e3015b27b450fa65387b60c585803aced474eb4a27,5aa0970912d8b15f9baeb866fea6cf496e8f1f99bdb1ed87bada92465228864e,research/experiments/WF-E001/v001/runs/local-20260920T111545Z-22c8c9,False
